From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
CAB14999.1	P53558	reviewed	BIOD_BACSU	ATP-dependent dethiobiotin synthetase BioD (EC 6.3.3.3) (DTB synthetase) (DTBS) (Dethiobiotin synthase)	bioD BSU30210	Bacillus subtilis (strain 168)	231
CAB15000.1	P53556	reviewed	BIOF2_BACSU	8-amino-7-oxononanoate synthase 2 (AONS) (EC 2.3.1.47) (7-keto-8-amino-pelargonic acid synthase) (7-KAP synthase) (8-amino-7-ketopelargonate synthase)	bioF BSU30220	Bacillus subtilis (strain 168)	389
CAB15001.1	P53555	reviewed	BIOK_BACSU	L-Lysine--8-amino-7-oxononanoate transaminase (EC 2.6.1.105) (7,8-diamino-pelargonic acid aminotransferase) (DAPA AT) (DAPA aminotransferase) (7,8-diaminononanoate synthase) (DANS) (Diaminopelargonic acid synthase) (L-Lysine--8-amino-7-oxononanoate aminotransferase)	bioK bioA BSU30230	Bacillus subtilis (strain 168)	448
CAB15002.3	P53559	reviewed	BIOW_BACSU	6-carboxyhexanoate--CoA ligase (EC 6.2.1.14) (Pimeloyl-CoA synthase)	bioW BSU30240	Bacillus subtilis (strain 168)	259
CAB15003.1	O34973	reviewed	YTAP_BACSU	Putative hydrolase YtaP (EC 3.-.-.-)	ytaP BSU30250	Bacillus subtilis (strain 168)	299
CAB15004.1	O34829	reviewed	MELR_BACSU	HTH-type transcriptional repressor MelR	melR msmR BSU30260	Bacillus subtilis (strain 168)	344
CAB15005.1	O34335	reviewed	MELE_BACSU	Melibiose/raffinose/stachyose-binding protein MelE	melE msmE BSU30270	Bacillus subtilis (strain 168)	426
CAB15006.1	O34706	reviewed	MELD_BACSU	Melibiose/raffinose/stachyose import permease protein MelD	melD amyD BSU30280	Bacillus subtilis (strain 168)	303
CAB15007.1	O34518	reviewed	MELC_BACSU	Melibiose/raffinose/stachyose import permease protein MelC	melC amyC BSU30290	Bacillus subtilis (strain 168)	276
CAB15008.1	O34645	reviewed	AGAL_BACSU	Alpha-galactosidase (EC 3.2.1.22) (Melibiase)	melA BSU30300	Bacillus subtilis (strain 168)	432
CAB15009.2	O32072	reviewed	YTWF_BACSU	Putative sulfurtransferase YtwF (EC 2.8.1.-)	ytwF BSU30310	Bacillus subtilis (strain 168)	103
CAB15010.1	P36430	reviewed	SYL_BACSU	Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)	leuS BSU30320	Bacillus subtilis (strain 168)	804
CAB15011.3	O34881	reviewed	YTVB_BACSU	Uncharacterized protein YtvB	ytvB BSU30330	Bacillus subtilis (strain 168)	111
CAB15012.1	O34627	reviewed	PHOT_BACSU	Blue-light photoreceptor (Photoactive flavo-yellow protein) (Phototropin homolog)	pfyP ytvA BSU30340	Bacillus subtilis (strain 168)	261
CAB15013.1	O34546	reviewed	YTTB_BACSU	Uncharacterized MFS-type transporter YttB	yttB BSU30350	Bacillus subtilis (strain 168)	397
CAB15014.2	Q795Q5	reviewed	YTTA_BACSU	Uncharacterized membrane protein YttA	yttA BSU30360	Bacillus subtilis (strain 168)	248
CAB15015.1	O34741	reviewed	BCEB_BACSU	Bacitracin export permease protein BceB	bceB barD ytsD BSU30370	Bacillus subtilis (strain 168)	646
CAB15016.1	O34697	reviewed	BCEA_BACSU	Bacitracin export ATP-binding protein BceA	bceA barC ytsC BSU30380	Bacillus subtilis (strain 168)	253
CAB15017.1	O35044	reviewed	BCES_BACSU	Sensor protein BceS (EC 2.7.13.3)	bceS barB ytsB BSU30390	Bacillus subtilis (strain 168)	334
CAB15018.1	O34951	reviewed	BCER_BACSU	Sensory transduction protein BceR	bceR barA ytsA BSU30400	Bacillus subtilis (strain 168)	231
CAB15019.1	O35005	reviewed	YTRF_BACSU	ABC transporter permease YtrF	ytrF BSU30410	Bacillus subtilis (strain 168)	436
CAB15020.1	O34392	reviewed	YTRE_BACSU	ABC transporter ATP-binding protein YtrE	ytrE BSU30420	Bacillus subtilis (strain 168)	231
CAB15021.1	O34953	reviewed	YTRD_BACSU	Probable ABC transporter permease YtrD	ytrD BSU30430	Bacillus subtilis (strain 168)	325
CAB15022.1	O34898	reviewed	YTRC_BACSU	Probable ABC transporter permease YtrC	ytrC BSU30440	Bacillus subtilis (strain 168)	328
CAB15023.1	O34641	reviewed	YTRB_BACSU	ABC transporter ATP-binding protein YtrB	ytrB BSU30450	Bacillus subtilis (strain 168)	292
CAB15024.1	O34712	reviewed	YTRA_BACSU	HTH-type transcriptional repressor YtrA	ytrA BSU30460	Bacillus subtilis (strain 168)	130
CCQ48604.2	L8ECR1	unreviewed	L8ECR1_BACSU	Lipoprotein	BSU_30466 HIR78_17670	Bacillus subtilis (strain 168)	45
CAB15025.1	O32073	reviewed	YTZC_BACSU	Uncharacterized protein YtzC	ytzC BSU30470	Bacillus subtilis (strain 168)	90
CAB15026.1	O35008	reviewed	YTQA_BACSU	Uncharacterized protein YtqA	ytqA BSU30480	Bacillus subtilis (strain 168)	322
CAB15027.1	O34614	reviewed	MNMM_BACSU	tRNA (mnm(5)s(2)U34)-methyltransferase (EC 2.1.1.61) (5-aminomethyl-2-thiouridine methyltransferase) (MnmC-like methyltransferase) (bsMnmM) (tRNA 5-(aminomethyl)-2-thiouridylate-methyltransferase)	mnmM ytqB BSU30490	Bacillus subtilis (strain 168)	194
CAB15028.1	O34707	reviewed	YTPB_BACSU	Tetraprenyl-beta-curcumene synthase (EC 4.2.3.130)	ytpB BSU30500	Bacillus subtilis (strain 168)	367
CAB15029.1	O34705	reviewed	PLBAC_BACSU	Phospholipase YtpA (EC 3.1.1.-) (Bacilysocin biosynthesis protein YtpA)	ytpA BSU30510	Bacillus subtilis (strain 168)	259
CAB15030.1	O34696	reviewed	YTOA_BACSU	Uncharacterized transferase YtoA (EC 2.-.-.-)	ytoA BSU30520	Bacillus subtilis (strain 168)	171
CAB15031.1	O34618	reviewed	YTNA_BACSU	Uncharacterized amino acid permease YtnA	ytnA BSU30530	Bacillus subtilis (strain 168)	463
CAB15032.1	P54420	reviewed	ASNB_BACSU	Asparagine synthetase [glutamine-hydrolyzing] 1 (EC 6.3.5.4)	asnB asn BSU30540	Bacillus subtilis (strain 168)	632
CAB15033.1	P54419	reviewed	METK_BACSU	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (MAT) (Methionine adenosyltransferase)	metK metE BSU30550	Bacillus subtilis (strain 168)	400
CAB15034.2	P54418	reviewed	PCKA_BACSU	Phosphoenolpyruvate carboxykinase (ATP) (PCK) (PEP carboxykinase) (PEPCK) (EC 4.1.1.49)	pckA ppc BSU30560	Bacillus subtilis (strain 168)	527
CAB15035.1	O34365	reviewed	YTMB_BACSU	Uncharacterized protein YtmB	ytmB BSU30570	Bacillus subtilis (strain 168)	80
CAB15036.1	O34493	reviewed	YTMA_BACSU	Uncharacterized peptidase YtmA (EC 3.4.21.-)	ytmA BSU30580	Bacillus subtilis (strain 168)	257
CAB15037.2	C0SP84	reviewed	YTLA_BACSU	Putative binding protein YtlA	ytlA ytlB BSU30595 BSU30590/BSU30600	Bacillus subtilis (strain 168)	334
CAB15039.1	O34314	reviewed	YTLC_BACSU	Uncharacterized ABC transporter ATP-binding protein YtlC (EC 7.-.-.-)	ytlC BSU30610	Bacillus subtilis (strain 168)	260
CAB15040.1	O34649	reviewed	YTLD_BACSU	Uncharacterized ABC transporter permease protein YtlD	ytlD BSU30620	Bacillus subtilis (strain 168)	270
CAB15041.1	O35013	reviewed	YTKD_BACSU	Putative 8-oxo-dGTP diphosphatase YtkD (8-oxo-dGTPase) (EC 3.6.1.55) (7,8-dihydro-8-oxoguanine-triphosphatase) (dGTP pyrophosphohydrolase)	ytkD mutTA BSU30630	Bacillus subtilis (strain 168)	158
CAB15042.1	O34883	reviewed	YTKC_BACSU	Uncharacterized protein YtkC	ytkC BSU30640	Bacillus subtilis (strain 168)	134
CAB15043.1	P80879	reviewed	G20U_BACSU	General stress protein 20U (GSP20U) (DPS protein homolog)	dps ytkB BSU30650	Bacillus subtilis (strain 168)	145
CAX52680.1	C0H3Q1	reviewed	YTZI_BACSU	Uncharacterized membrane protein YtzI	ytzI BSU30659	Bacillus subtilis (strain 168)	58
CAB15044.1	P40768	reviewed	YTKA_BACSU	Uncharacterized protein YtkA (PSPA8)	ytkA yznA BSU30660	Bacillus subtilis (strain 168)	145
CAB15045.1	O34667	reviewed	LUXS_BACSU	S-ribosylhomocysteine lyase (EC 4.4.1.21) (AI-2 synthesis protein) (Autoinducer-2 production protein LuxS)	luxS ytjB BSU30670	Bacillus subtilis (strain 168)	157
CAB15046.1	O34601	reviewed	YIDD_BACSU	Putative membrane protein insertion efficiency factor	ytjA BSU30680	Bacillus subtilis (strain 168)	75
CAB15047.1	O34872	reviewed	YTIB_BACSU	Putative carbonic anhydrase YtiB (EC 4.2.1.1) (Carbonate dehydratase)	ytiB BSU30690	Bacillus subtilis (strain 168)	187
CAB15048.1	O34967	reviewed	RL31B_BACSU	Large ribosomal subunit protein bL31B (50S ribosomal protein L31 type B)	rpmE2 ytiA BSU30700	Bacillus subtilis (strain 168)	82
CAB15049.2	C0SP90	reviewed	YTHA_BACSU	Putative cytochrome bd menaquinol oxidase subunit I (EC 1.10.3.-)	ythA BSU30710	Bacillus subtilis (strain 168)	443
CAB15050.1	O34505	reviewed	YTHB_BACSU	Putative cytochrome bd menaquinol oxidase subunit II	ythB BSU30720	Bacillus subtilis (strain 168)	346
CAX52681.1	C0H3Q2	reviewed	YTZL_BACSU	Uncharacterized protein YtzL	ytzL BSU30739	Bacillus subtilis (strain 168)	52
CAB15052.1	O34500	reviewed	MNTD_BACSU	Manganese transport system membrane protein MntD	mntD ytgD BSU30740	Bacillus subtilis (strain 168)	295
CAB15053.1	O35024	reviewed	MNTC_BACSU	Manganese transport system membrane protein MntC	mntC ytgC BSU30750	Bacillus subtilis (strain 168)	435
CAB15054.1	O34338	reviewed	MNTB_BACSU	Manganese transport system ATP-binding protein MntB	mntB ytgB BSU30760	Bacillus subtilis (strain 168)	250
CAB15055.1	O34385	reviewed	MNTA_BACSU	Manganese-binding lipoprotein MntA	mntA ytgA BSU30770	Bacillus subtilis (strain 168)	306
CAB15056.1	O34514	reviewed	MENC_BACSU	o-succinylbenzoate synthase (OSB synthase) (OSBS) (EC 4.2.1.113) (4-(2'-carboxyphenyl)-4-oxybutyric acid synthase) (o-succinylbenzoic acid synthase)	menC ytfD BSU30780	Bacillus subtilis (strain 168)	371
CAB15057.1	P23971	reviewed	MENE_BACSU	2-succinylbenzoate--CoA ligase (EC 6.2.1.26) (o-succinylbenzoyl-CoA synthetase) (OSB-CoA synthetase)	menE BSU30790	Bacillus subtilis (strain 168)	486
CAB15058.1	P23966	reviewed	MENB_BACSU	1,4-dihydroxy-2-naphthoyl-CoA synthase (DHNA-CoA synthase) (EC 4.1.3.36)	menB BSU30800	Bacillus subtilis (strain 168)	271
CAB15059.1	P23974	reviewed	MENH_BACSU	Putative 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase (SHCHC synthase) (EC 4.2.99.20)	menH ytfB ytxM BSU30810	Bacillus subtilis (strain 168)	274
CAB15060.1	P23970	reviewed	MEND_BACSU	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase (SEPHCHC synthase) (EC 2.2.1.9) (Menaquinone biosynthesis protein MenD)	menD BSU30820	Bacillus subtilis (strain 168)	580
CAB15061.1	P23973	reviewed	MENF_BACSU	Isochorismate synthase MenF (EC 5.4.4.2) (Isochorismate mutase)	menF icsM BSU30830	Bacillus subtilis (strain 168)	471
CAB15062.2	P42408	reviewed	YTEA_BACSU	Uncharacterized protein YteA (ORFQ)	yteA yzwB BSU30840	Bacillus subtilis (strain 168)	239
CAB15063.1	P42407	reviewed	YTDA_BACSU	Putative UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (Alpha-D-glucosyl-1-phosphate uridylyltransferase) (UDP-glucose pyrophosphorylase) (UDPGP) (Uridine diphosphoglucose pyrophosphorylase)	ytdA yzwA BSU30850	Bacillus subtilis (strain 168)	272
CAB15064.1	O34862	reviewed	YTCA_BACSU	Putative UDP-glucose 6-dehydrogenase YtcA (UDP-Glc dehydrogenase) (UDP-GlcDH) (UDPGDH) (EC 1.1.1.22)	ytcA BSU30860	Bacillus subtilis (strain 168)	428
CAB15065.1	O34886	reviewed	YTCB_BACSU	Uncharacterized UDP-glucose epimerase YtcB (EC 4.-.-.-)	ytcB BSU30870	Bacillus subtilis (strain 168)	316
CAB15066.1	O34413	reviewed	YTCC_BACSU	Putative glycosyltransferase YtcC (EC 2.4.-.-)	ytcC BSU30880	Bacillus subtilis (strain 168)	407
CAB15067.1	P46916	reviewed	YTXO_BACSU	Uncharacterized protein YtxO (ORFY)	ytxO ytbB BSU30890	Bacillus subtilis (strain 168)	143
CAB15068.1	P46914	reviewed	COTS_BACSU	Spore coat protein S (Coat protein 40 kDa component 2) (COT40-2)	cotS BSU30900	Bacillus subtilis (strain 168)	351
CAB15069.1	P46915	reviewed	COTSA_BACSU	Spore coat protein SA (EC 2.4.-.-)	cotSA ytbA ytxN BSU30910	Bacillus subtilis (strain 168)	377
CAB15070.1	O34656	reviewed	COTI_BACSU	Spore coat protein I	cotI ytaA BSU30920	Bacillus subtilis (strain 168)	357
CAB15071.1	O34694	reviewed	YTAB_BACSU	Uncharacterized membrane protein YtaB	ytaB BSU30930	Bacillus subtilis (strain 168)	155
CAB15072.1	P39123	reviewed	PHSG_BACSU	Glycogen phosphorylase (EC 2.4.1.1)	glgP BSU30940	Bacillus subtilis (strain 168)	798
CAB15073.1	P39125	reviewed	GLGA_BACSU	Glycogen synthase (EC 2.4.1.21) (Starch [bacterial glycogen] synthase)	glgA BSU30950	Bacillus subtilis (strain 168)	484
CAB15074.1	P39124	reviewed	GLGD_BACSU	Glycogen biosynthesis protein GlgD	glgD BSU30960	Bacillus subtilis (strain 168)	343
CAB15075.1	P39122	reviewed	GLGC_BACSU	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC BSU30970	Bacillus subtilis (strain 168)	380
CAB15076.1	P39118	reviewed	GLGB_BACSU	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB BSU30980	Bacillus subtilis (strain 168)	627
CAB15077.1	O32074	reviewed	THIT_BACSU	Thiamine transporter ThiT (Thiamine ECF transporter S component ThiT)	thiT yuaJ BSU30990	Bacillus subtilis (strain 168)	192
CAB15078.1	O32075	reviewed	YUAI_BACSU	Uncharacterized N-acetyltransferase YuaI (EC 2.3.1.-)	yuaI BSU31000	Bacillus subtilis (strain 168)	173
CAB15079.1	O32076	reviewed	FLOT_BACSU	Flotillin-like protein FloT (Bacterial flotillin homolog YuaG)	floT yuaG yuaH BSU31010	Bacillus subtilis (strain 168)	509
CAB15080.1	O32077	reviewed	NFED2_BACSU	Membrane protein NfeD2	nfeD2 yuaF BSU31020	Bacillus subtilis (strain 168)	174
CAB15081.1	O32078	reviewed	YUAE_BACSU	Uncharacterized protein YuaE	yuaE BSU31030	Bacillus subtilis (strain 168)	162
CAB15082.1	O32079	reviewed	YUAD_BACSU	Putative metal-sulfur cluster biosynthesis proteins YuaD	yuaD BSU31040	Bacillus subtilis (strain 168)	192
CAB15083.2	P71017	reviewed	GBSB_BACSU	Choline dehydrogenase (EC 1.1.1.-) (Alcohol dehydrogenase)	gbsB BSU31050	Bacillus subtilis (strain 168)	402
CAB15084.1	P71016	reviewed	GBSA_BACSU	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8) (Glycine betaine aldehyde dehydrogenase)	gbsA BSU31060	Bacillus subtilis (strain 168)	490
CAB15085.1	P71015	reviewed	GBSR_BACSU	HTH-type transcriptional repressor GbsR (Glycine betaine synthesis regulator)	gbsR yuaC BSU31070	Bacillus subtilis (strain 168)	180
CAB15086.1	P71014	reviewed	BSLA_BACSU	Biofilm-surface layer protein A (ORF-1)	bslA yuaB BSU31080	Bacillus subtilis (strain 168)	181
CAB15087.1	O32080	reviewed	KTRA_BACSU	Ktr system potassium uptake protein A (K(+)-uptake protein KtrA)	ktrA yuaA BSU31090	Bacillus subtilis (strain 168)	222
CAB15088.1	O32081	reviewed	KTRB_BACSU	Ktr system potassium uptake protein B (K(+)-uptake protein KtrB)	ktrB yubG BSU31100	Bacillus subtilis (strain 168)	445
CAB15089.1	O32082	reviewed	YUBF_BACSU	Uncharacterized membrane protein YubF	yubF BSU31110	Bacillus subtilis (strain 168)	87
CAB15090.1	O32083	reviewed	LYTG_BACSU	Exo-glucosaminidase LytG (EC 3.2.1.-) (Autolysin LytG) (Exo-beta-N-acetylglucosaminidase LytG) (Peptidoglycan hydrolase LytG)	lytG yubE BSU31120	Bacillus subtilis (strain 168)	282
CAB15091.1	O32084	reviewed	YUBD_BACSU	Uncharacterized MFS-type transporter YubD	yubD BSU31130	Bacillus subtilis (strain 168)	511
CAB15092.1	O32085	reviewed	CDOA_BACSU	Cysteine dioxygenase (CDO) (EC 1.13.11.20)	cdoA yubC BSU31140	Bacillus subtilis (strain 168)	161
CAB15093.1	P94507	reviewed	UPPP_BACSU	Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase)	uppP bacA upk yubB BSU31150	Bacillus subtilis (strain 168)	276
CAB15094.1	O32086	reviewed	YUBA_BACSU	Putative transport protein YubA	yubA BSU31160	Bacillus subtilis (strain 168)	388
CAB15095.1	O05265	reviewed	IOLU_BACSU	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU (EC 1.1.1.371) (NADP(+)-dependent scyllo-inositol dehydrogenase 2) (NADP(+)-dependent SI dehydrogenase 2)	iolU yulF BSU31170	Bacillus subtilis (strain 168)	328
CAB15096.1	O05264	reviewed	RHAA_BACSU	L-rhamnose isomerase (EC 5.3.1.14)	rhaA yulE BSU31180	Bacillus subtilis (strain 168)	424
CAB15097.1	O05263	reviewed	RHAM_BACSU	L-rhamnose mutarotase (EC 5.1.3.32) (Rhamnose 1-epimerase) (Type-3 mutarotase)	rhaM yulD BSU31190	Bacillus subtilis (strain 168)	104
CAB15098.1	O05262	reviewed	RHAB_BACSU	Rhamnulokinase (RhaB) (EC 2.7.1.5) (ATP:L-rhamnulose phosphotransferase) (L-rhamnulose 1-kinase) (Rhamnulose kinase)	rhaB yulC BSU31200	Bacillus subtilis (strain 168)	485
CAB15099.1	O05261	reviewed	YULB_BACSU	Uncharacterized HTH-type transcriptional regulator YulB	yulB BSU31210	Bacillus subtilis (strain 168)	258
CAB15100.1	P40747	reviewed	YUXG_BACSU	Uncharacterized oxidoreductase YuxG (EC 1.-.-.-) (ORF2)	yuxG yulA BSU31220	Bacillus subtilis (strain 168)	689
CAB15101.1	P39217	reviewed	TLPB_BACSU	Methyl-accepting chemotaxis protein TlpB	tlpB BSU31230	Bacillus subtilis (strain 168)	662
CAB15102.2	P39214	reviewed	MCPA_BACSU	Methyl-accepting chemotaxis protein McpA (H1)	mcpA BSU31240	Bacillus subtilis (strain 168)	661
CAB15103.1	P39216	reviewed	TLPA_BACSU	Methyl-accepting chemotaxis protein TlpA	tlpA BSU31250	Bacillus subtilis (strain 168)	662
CAB15104.2	P39215	reviewed	MCPB_BACSU	Methyl-accepting chemotaxis protein McpB (H3)	mcpB BSU31260	Bacillus subtilis (strain 168)	662
CAB15105.1	P40746	reviewed	TGL_BACSU	Protein-glutamine gamma-glutamyltransferase (EC 2.3.2.13) (Transglutaminase) (TGase)	tgl yugV yuxF BSU31270	Bacillus subtilis (strain 168)	245
CAX52682.1	C0H3Q3	reviewed	YUZH_BACSU	Uncharacterized protein YuzH	yuzH BSU31279	Bacillus subtilis (strain 168)	84
CAB15106.2	O05243	reviewed	YUGU_BACSU	UPF0047 protein YugU	yugU BSU31280	Bacillus subtilis (strain 168)	132
SOX90594.1	A0A2K4Z9M7	unreviewed	A0A2K4Z9M7_BACSU	YuzL family protein	BSU_31289 HIR78_18215	Bacillus subtilis (strain 168)	44
CAB15118.2	O05242	reviewed	O16G3_BACSU	Probable oligo-1,6-glucosidase 3 (EC 3.2.1.10) (Oligosaccharide alpha-1,6-glucosidase 3) (Sucrase-isomaltase 3) (Isomaltase 3)	yugT BSU31290	Bacillus subtilis (strain 168)	554
CAB15119.2	O05241	reviewed	YUGS_BACSU	UPF0053 protein YugS	yugS BSU31300	Bacillus subtilis (strain 168)	429
CAB15120.1	O05248	reviewed	YUGP_BACSU	Putative membrane protease YugP (EC 3.4.24.-)	yugP BSU31310	Bacillus subtilis (strain 168)	225
CAX52683.1	C0H3Q4	reviewed	YUZI_BACSU	Uncharacterized membrane protein YuzI	yuzI BSU31319	Bacillus subtilis (strain 168)	87
CAX52684.1	Q5BU39	reviewed	MSTX_BACSU	Protein mistic (Membrane-integrating protein MstX)	mstX BSU31321 BSU31320	Bacillus subtilis (strain 168)	110
CAB15121.3	Q795M8	reviewed	YUGO_BACSU	Putative potassium channel protein YugO	yugO BSU31322 BSU31320	Bacillus subtilis (strain 168)	328
CAB15122.1	O05246	reviewed	YUGN_BACSU	Uncharacterized protein YugN	yugN BSU31330	Bacillus subtilis (strain 168)	134
CAB15123.1	O05245	reviewed	YUGM_BACSU	Uncharacterized protein YugM	yugM BSU31340	Bacillus subtilis (strain 168)	123
CAB15124.2	P80860	reviewed	G6PI_BACSU	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI) (Vegetative protein 54) (VEG54)	pgi yugL BSU31350	Bacillus subtilis (strain 168)	450
CAB15125.1	O05240	reviewed	YUGK_BACSU	Probable NADH-dependent butanol dehydrogenase 2 (EC 1.1.1.-)	yugK BSU31360	Bacillus subtilis (strain 168)	390
CAB15126.1	O05239	reviewed	YUGJ_BACSU	Probable NADH-dependent butanol dehydrogenase 1 (EC 1.1.1.-)	yugJ BSU31370	Bacillus subtilis (strain 168)	387
CAB15127.1	O32087	reviewed	YUZA_BACSU	Uncharacterized membrane protein YuzA	yuzA BSU31380	Bacillus subtilis (strain 168)	78
CAB15128.1	P80870	reviewed	GS13_BACSU	General stress protein 13 (GSP13)	yugI BSU31390	Bacillus subtilis (strain 168)	130
CAB15129.2	Q795M6	reviewed	YUGH_BACSU	Putative aminotransferase YugH (EC 2.6.1.-)	yugH alaT BSU31400	Bacillus subtilis (strain 168)	386
CAB15130.1	O05236	reviewed	YUGG_BACSU	Uncharacterized HTH-type transcriptional regulator YugG	yugG BSU31410	Bacillus subtilis (strain 168)	166
CAB15131.1	O05235	reviewed	YUGF_BACSU	Uncharacterized hydrolase YugF (EC 3.1.-.-)	yugF BSU31420	Bacillus subtilis (strain 168)	273
CAB15132.2	O05234	reviewed	YUGE_BACSU	Uncharacterized protein YugE	yugE BSU31430	Bacillus subtilis (strain 168)	86
CAB15133.1	Q08432	reviewed	CBL_BACSU	Cystathionine beta-lyase PatB (CBL) (EC 4.4.1.13) (Beta-cystathionase PatB) (Cysteine lyase PatB) (Cysteine-S-conjugate beta-lyase PatB)	patB BSU31440	Bacillus subtilis (strain 168)	387
CAB15134.2	Q08430	reviewed	KINB_BACSU	Sporulation kinase B (EC 2.7.13.3)	kinB BSU31450	Bacillus subtilis (strain 168)	428
CAB15135.1	Q08429	reviewed	KAPB_BACSU	Kinase-associated lipoprotein B	kapB BSU31460	Bacillus subtilis (strain 168)	128
CAB15136.1	O05231	reviewed	KAPD_BACSU	Probable 3'-5' exonuclease KapD (EC 3.1.-.-)	kapD yugB BSU31470	Bacillus subtilis (strain 168)	205
CAB15137.2	P40760	reviewed	YUXJ_BACSU	Uncharacterized MFS-type transporter YuxJ (ORF1)	yuxJ yugC BSU31480	Bacillus subtilis (strain 168)	392
CAB15138.2	P40750	reviewed	PBPD_BACSU	Penicillin-binding protein 4 (PBP 4) [Includes: Penicillin-insensitive transglycosylase (EC 2.4.1.129) (Peptidoglycan TGase); Penicillin-sensitive transpeptidase (EC 3.4.16.4) (DD-transpeptidase)]	pbpD BSU31490	Bacillus subtilis (strain 168)	624
CAB15139.1	P40761	reviewed	YUXK_BACSU	Uncharacterized protein YuxK (ORF2)	yuxK yugD BSU31500	Bacillus subtilis (strain 168)	137
CAB15140.2	O05249	reviewed	YUFK_BACSU	Uncharacterized membrane protein YufK	yufK BSU31510	Bacillus subtilis (strain 168)	185
CAB15141.1	O05250	reviewed	MALK_BACSU	Sensor histidine kinase MalK (EC 2.7.13.3) (Malate kinase sensor)	malK yufL BSU31520	Bacillus subtilis (strain 168)	533
CAB15142.1	O05251	reviewed	MALR_BACSU	Transcriptional regulatory protein MalR (Malate response regulator)	malR yufM BSU31530	Bacillus subtilis (strain 168)	235
CAB15143.2	O05252	reviewed	NUPN_BACSU	ABC transporter guanosine-binding protein NupN	nupN yufN BSU31540	Bacillus subtilis (strain 168)	359
CAB15144.1	O05253	reviewed	NUPO_BACSU	Guanosine import ATP-binding protein NupO (EC 7.6.2.-)	nupO yufO BSU31550	Bacillus subtilis (strain 168)	510
CAB15145.1	O05254	reviewed	NUPP_BACSU	Guanosine ABC transporter permease protein NupP	nupP yufP BSU31560	Bacillus subtilis (strain 168)	348
CAB15146.1	O05255	reviewed	NUPQ_BACSU	Guanosine ABC transporter permease protein NupQ	nupQ yufQ BSU31570	Bacillus subtilis (strain 168)	319
CAB15147.1	O05256	reviewed	MAEN_BACSU	Na(+)-malate symporter (Sodium-dependent malate transporter)	maeN yufR BSU31580	Bacillus subtilis (strain 168)	448
CAB15148.1	O05257	reviewed	YUFS_BACSU	Uncharacterized protein YufS	yufS BSU31590	Bacillus subtilis (strain 168)	71
