## Wed Feb  7 23:50:50 2024
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_p4ga3nim --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_p4ga3nim --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_p4ga3nim/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope 2 --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
BSU_39080	224308.BSU39080	5.66e-193	536.0	COG3711@1|root,COG3711@2|Bacteria,1TT5A@1239|Firmicutes,4HC5Y@91061|Bacilli,1ZDB0@1386|Bacillus	2|Bacteria	K	transcriptional antiterminator	licT	GO:0006355,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	ko:K02538,ko:K03480,ko:K03488	-	-	-	-	ko00000,ko03000	-	-	-	CAT_RBD,PRD
BSU_39090	224308.BSU39090	2.75e-145	411.0	29T3N@1|root,30EA7@2|Bacteria,1UCB4@1239|Firmicutes,4INTI@91061|Bacilli,1ZNXJ@1386|Bacillus	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BSU_39100	224308.BSU39100	1.02e-294	806.0	COG2270@1|root,COG2270@2|Bacteria,1TRTH@1239|Firmicutes,4H9VB@91061|Bacilli,1ZDX4@1386|Bacillus	2|Bacteria	S	COG2270 Permeases of the major facilitator superfamily	yxiO	-	-	ko:K06902	ko04138,map04138	-	-	-	ko00000,ko00001,ko02000,ko04131	2.A.1.24,9.A.15.1	-	-	ATG22
BSU_39110	224308.BSU39110	0.0	932.0	COG0513@1|root,COG0513@2|Bacteria,1TPAP@1239|Firmicutes,4HBR4@91061|Bacilli,1ZB39@1386|Bacillus	2|Bacteria	JKL	DEAD-box RNA helicase involved in the assembly of the 50S ribosomal subunit. Has an RNA-dependent ATPase activity, which is specific for 23S rRNA, and a 3' to 5' RNA helicase activity that uses the energy of ATP hydrolysis to destabilize and unwind short rRNA duplexes	dbpA	GO:0000027,GO:0000166,GO:0000339,GO:0003674,GO:0003676,GO:0003723,GO:0003724,GO:0003725,GO:0003729,GO:0003824,GO:0004004,GO:0004386,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006412,GO:0006413,GO:0006518,GO:0006725,GO:0006807,GO:0006950,GO:0006996,GO:0008026,GO:0008135,GO:0008144,GO:0008150,GO:0008152,GO:0008186,GO:0009058,GO:0009059,GO:0009266,GO:0009295,GO:0009409,GO:0009628,GO:0009987,GO:0010467,GO:0010468,GO:0010501,GO:0016020,GO:0016043,GO:0016070,GO:0016281,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019222,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033677,GO:0034458,GO:0034459,GO:0034622,GO:0034641,GO:0034645,GO:0035639,GO:0036094,GO:0042254,GO:0042255,GO:0042273,GO:0042623,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043531,GO:0043590,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0050789,GO:0050896,GO:0060255,GO:0065003,GO:0065007,GO:0070035,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:0090304,GO:0097159,GO:0097367,GO:0140097,GO:0140098,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576	3.6.4.13	ko:K05591,ko:K05592,ko:K18692	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03009,ko03019	-	-	-	DEAD,DbpA,Helicase_C
BSU_39120	224308.BSU39120	3.28e-279	763.0	COG2755@1|root,COG3401@1|root,COG2755@2|Bacteria,COG3401@2|Bacteria,1UZJV@1239|Firmicutes,4HUHE@91061|Bacilli,1ZM72@1386|Bacillus	2|Bacteria	E	GDSL-like Lipase/Acylhydrolase	-	-	3.2.1.14	ko:K01183	ko00520,ko01100,map00520,map01100	-	R01206,R02334	RC00467	ko00000,ko00001,ko01000	-	GH18	-	CBM_2,CBM_35,CW_binding_1,Dockerin_1,Glyco_hydro_18,Lipase_GDSL_2,RicinB_lectin_2,SLH,fn3
BSU_39150	224308.BSU39150	1.12e-64	197.0	2A1BF@1|root,30PIA@2|Bacteria,1UB22@1239|Firmicutes,4IMEY@91061|Bacilli,1ZJZS@1386|Bacillus	2|Bacteria	S	YxiJ-like protein	yxiJ	-	-	-	-	-	-	-	-	-	-	-	YxiJ
BSU_39160	224308.BSU39160	3.79e-125	355.0	2BVWY@1|root,32U73@2|Bacteria,1VCA8@1239|Firmicutes,4HMAC@91061|Bacilli,1ZG90@1386|Bacillus	2|Bacteria	S	Protein of unknown function (DUF2716)	yxiI	-	-	-	-	-	-	-	-	-	-	-	DUF2716
BSU_39170	224308.BSU39170	2.53e-106	306.0	29QTC@1|root,30BT9@2|Bacteria,1U8MN@1239|Firmicutes,4IIJP@91061|Bacilli,1ZNP6@1386|Bacillus	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BSU_39180	1051501.AYTL01000028_gene1838	1.2e-57	186.0	29QTC@1|root,30BT9@2|Bacteria,1U8MN@1239|Firmicutes,4IIJP@91061|Bacilli,1ZNP6@1386|Bacillus	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BSU_39190	224308.BSU39190	8.76e-99	286.0	2DQVR@1|root,338YS@2|Bacteria,1VJ42@1239|Firmicutes,4HQ6X@91061|Bacilli,1ZKCC@1386|Bacillus	2|Bacteria	-	-	yxiG	-	-	-	-	-	-	-	-	-	-	-	-
BSU_39200	224308.BSU39200	4.58e-82	243.0	2EGX2@1|root,33AP7@2|Bacteria,1VQDU@1239|Firmicutes,4IMI0@91061|Bacilli,1ZK77@1386|Bacillus	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BSU_39210	224308.BSU39210	3.69e-111	319.0	29SFG@1|root,30DKA@2|Bacteria,1UBDX@1239|Firmicutes,4IMSN@91061|Bacilli,1ZKRF@1386|Bacillus	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BSU_39220	224308.BSU39220	1.09e-94	276.0	295XK@1|root,2ZT8F@2|Bacteria,1W5MD@1239|Firmicutes,4I1YY@91061|Bacilli,1ZK5C@1386|Bacillus	2|Bacteria	-	-	yxxG	-	-	-	-	-	-	-	-	-	-	-	-
BSU_39230	224308.BSU39230	0.0	4168.0	COG3209@1|root,COG3209@2|Bacteria,1TR8F@1239|Firmicutes,4HBZE@91061|Bacilli,1ZDH9@1386|Bacillus	2|Bacteria	M	COG3209 Rhs family protein	wapA	GO:0003674,GO:0003824,GO:0004518,GO:0004540,GO:0004549,GO:0006139,GO:0006399,GO:0006401,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0016070,GO:0016078,GO:0016787,GO:0016788,GO:0019439,GO:0034641,GO:0034655,GO:0034660,GO:0034661,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0046483,GO:0046700,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0140098,GO:0140101,GO:1901360,GO:1901361,GO:1901575	-	-	-	-	-	-	-	-	-	-	RHS_repeat
BSU_39240	224308.BSU39240	5.56e-217	599.0	COG0697@1|root,COG0697@2|Bacteria,1UAMA@1239|Firmicutes,4HA84@91061|Bacilli,1ZET8@1386|Bacillus	2|Bacteria	EG	EamA-like transporter family	yxxF	-	-	-	-	-	-	-	-	-	-	-	EamA
BSU_39250	224308.BSU39250	8.5e-95	277.0	COG0589@1|root,COG0589@2|Bacteria,1VEJR@1239|Firmicutes,4IRSH@91061|Bacilli,1ZJAT@1386|Bacillus	2|Bacteria	T	Belongs to the universal stress protein A family	yxiE	-	-	ko:K06149	-	-	-	-	ko00000	-	-	-	Usp
BSU_39260	224308.BSU39260	0.0	962.0	COG2723@1|root,COG2723@2|Bacteria,1TP19@1239|Firmicutes,4HA1W@91061|Bacilli,1ZQ3H@1386|Bacillus	2|Bacteria	G	Belongs to the glycosyl hydrolase 1 family	bglH	GO:0003674,GO:0003824,GO:0004553,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0008152,GO:0008422,GO:0015926,GO:0016787,GO:0016798,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:1901135,GO:1901657	3.2.1.86	ko:K01223	ko00010,ko00500,map00010,map00500	-	R00839,R05133,R05134	RC00049,RC00171,RC00714	ko00000,ko00001,ko01000	-	GT1	-	Glyco_hydro_1
BSU_39270	224308.BSU39270	0.0	1139.0	COG1263@1|root,COG1264@1|root,COG2190@1|root,COG1263@2|Bacteria,COG1264@2|Bacteria,COG2190@2|Bacteria,1TP5X@1239|Firmicutes,4HA0I@91061|Bacilli,1ZC3X@1386|Bacillus	2|Bacteria	G	phosphotransferase system	bglF	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008150,GO:0008643,GO:0009401,GO:0015144,GO:0015766,GO:0015771,GO:0015772,GO:0016020,GO:0016740,GO:0016772,GO:0016773,GO:0022804,GO:0022857,GO:0034219,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0090563,GO:0090588,GO:0090589	2.7.1.193,2.7.1.199,2.7.1.201,2.7.1.208,2.7.1.211	ko:K02749,ko:K02750,ko:K02755,ko:K02756,ko:K02757,ko:K02763,ko:K02764,ko:K02765,ko:K02803,ko:K02804,ko:K02809,ko:K02810,ko:K02818,ko:K02819,ko:K20116,ko:K20117,ko:K20118	ko00010,ko00500,ko00520,ko02060,map00010,map00500,map00520,map02060	M00267,M00268,M00269,M00270,M00271,M00282,M00809	R00811,R02631,R02738,R02780,R04111,R05199	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.1.1.10,4.A.1.1.13,4.A.1.1.14,4.A.1.1.15,4.A.1.1.16,4.A.1.1.2,4.A.1.1.4,4.A.1.1.5,4.A.1.1.6,4.A.1.1.7,4.A.1.1.8,4.A.1.1.9,4.A.1.2.1,4.A.1.2.10,4.A.1.2.11,4.A.1.2.12,4.A.1.2.13,4.A.1.2.2,4.A.1.2.4,4.A.1.2.5,4.A.1.2.6,4.A.1.2.8,4.A.1.2.9	-	iYO844.BSU07800,iYO844.BSU38050	PTS_EIIA_1,PTS_EIIB,PTS_EIIC
BSU_39280	224308.BSU39280	1.33e-67	204.0	2BWJU@1|root,33F3X@2|Bacteria,1VKHV@1239|Firmicutes,4HSYN@91061|Bacilli,1ZIAN@1386|Bacillus	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BSU_39290	224308.BSU39290	9.25e-103	297.0	2CM6W@1|root,31IMN@2|Bacteria,1V80A@1239|Firmicutes,4HVIQ@91061|Bacilli,1ZFW6@1386|Bacillus	2|Bacteria	S	SMI1 / KNR4 family	-	-	-	ko:K21494	-	-	-	-	ko00000,ko02048	-	-	-	SUKH_6
BSU_39300	224308.BSU39300	0.0	1097.0	COG5444@1|root,COG5444@2|Bacteria,1V8G4@1239|Firmicutes,4ISX9@91061|Bacilli,1ZDRW@1386|Bacillus	2|Bacteria	S	nuclease activity	-	-	-	ko:K21487,ko:K21489,ko:K21491,ko:K21493	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	LXG,Ntox50,PT-TG
BSU_39310	224308.BSU39310	2.3e-53	167.0	2CFFU@1|root,32ZHK@2|Bacteria,1VFDQ@1239|Firmicutes,4HRXU@91061|Bacilli,1ZJAX@1386|Bacillus	2|Bacteria	S	Family of unknown function (DUF5344)	yxiC	-	-	-	-	-	-	-	-	-	-	-	DUF5344
BSU_39320	224308.BSU39320	1.88e-37	130.0	2EE98@1|root,3383N@2|Bacteria,1VGWV@1239|Firmicutes,4HQJB@91061|Bacilli	2|Bacteria	S	Domain of unknown function (DUF5082)	-	-	-	-	-	-	-	-	-	-	-	-	DUF5082
BSU_39330	224308.BSU39330	0.0	978.0	COG3507@1|root,COG3507@2|Bacteria,1TPHA@1239|Firmicutes,4HBSN@91061|Bacilli,1ZDPS@1386|Bacillus	2|Bacteria	G	Belongs to the glycosyl hydrolase 43 family	yxiA	-	3.2.1.99	ko:K06113	-	-	-	-	ko00000,ko01000	-	GH43	-	GH43_C,Glyco_hydro_43,Laminin_G_3
BSU_39340	224308.BSU39340	7.02e-103	297.0	28T9W@1|root,2ZFIH@2|Bacteria,1V1JV@1239|Firmicutes,4HFXV@91061|Bacilli,1ZGK3@1386|Bacillus	2|Bacteria	K	Antiterminator that binds to cis-acting regulatory sequences on the mRNA in the presence of histidine, thereby suppressing transcription termination and activating the hut operon for histidine utilization	hutP	GO:0006082,GO:0006355,GO:0006520,GO:0006547,GO:0006548,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009063,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0016054,GO:0019219,GO:0019222,GO:0019439,GO:0019752,GO:0031323,GO:0031326,GO:0034641,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044282,GO:0046395,GO:0046483,GO:0046700,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0052803,GO:0052805,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606,GO:1903506,GO:2000112,GO:2001141	-	ko:K09683	-	-	-	-	ko00000,ko03000	-	-	-	HutP
BSU_39350	224308.BSU39350	0.0	982.0	COG2986@1|root,COG2986@2|Bacteria,1TPCW@1239|Firmicutes,4H9YS@91061|Bacilli,1ZC8Z@1386|Bacillus	2|Bacteria	E	Histidine ammonia-lyase	hutH	-	4.3.1.3	ko:K01745	ko00340,ko01100,map00340,map01100	M00045	R01168	RC00361	ko00000,ko00001,ko00002,ko01000	-	-	iYO844.BSU39350	Lyase_aromatic
BSU_39360	224308.BSU39360	0.0	1110.0	COG2987@1|root,COG2987@2|Bacteria,1TPZ9@1239|Firmicutes,4H9NH@91061|Bacilli,1ZCMM@1386|Bacillus	2|Bacteria	E	Catalyzes the conversion of urocanate to 4-imidazolone- 5-propionate	hutU	-	4.2.1.49	ko:K01712	ko00340,ko01100,map00340,map01100	M00045	R02914	RC00804	ko00000,ko00001,ko00002,ko01000	-	-	-	Urocanase,Urocanase_C,Urocanase_N
BSU_39370	224308.BSU39370	2.44e-303	827.0	COG1228@1|root,COG1228@2|Bacteria,1TP2J@1239|Firmicutes,4HAVY@91061|Bacilli,1ZDE5@1386|Bacillus	2|Bacteria	Q	Imidazolone-5-propionate hydrolase	hutI	-	3.5.2.7	ko:K01468	ko00340,ko01100,map00340,map01100	M00045	R02288	RC00683	ko00000,ko00001,ko00002,ko01000	-	-	iYO844.BSU39370	Amidohydro_1,Amidohydro_3
BSU_39380	224308.BSU39380	5.9e-232	638.0	COG0010@1|root,COG0010@2|Bacteria,1TP2A@1239|Firmicutes,4HCKQ@91061|Bacilli,1ZBPI@1386|Bacillus	2|Bacteria	E	Catalyzes the conversion of N-formimidoyl-L-glutamate to L-glutamate and formamide	hutG	-	3.5.3.11,3.5.3.8	ko:K01479,ko:K01480	ko00330,ko00340,ko01100,map00330,map00340,map01100	M00045,M00133	R01157,R02285	RC00024,RC00221,RC00329,RC00681	ko00000,ko00001,ko00002,ko01000	-	-	-	Arginase
BSU_39390	224308.BSU39390	0.0	917.0	COG0833@1|root,COG0833@2|Bacteria,1UHNR@1239|Firmicutes,4HUT7@91061|Bacilli,1ZB12@1386|Bacillus	2|Bacteria	E	amino acid	lysP	GO:0005575,GO:0005623,GO:0005886,GO:0006082,GO:0006520,GO:0006525,GO:0006807,GO:0008150,GO:0008152,GO:0009064,GO:0009987,GO:0016020,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0044464,GO:0071704,GO:0071944,GO:1901564,GO:1901605	-	ko:K02205,ko:K03293,ko:K16235,ko:K16236	-	-	-	-	ko00000,ko02000	2.A.3.1,2.A.3.1.10	-	iHN637.CLJU_RS13850,iYO844.BSU39390	AA_permease
BSU_39400	224308.BSU39400	4.9e-300	820.0	COG0213@1|root,COG0213@2|Bacteria,1TPCH@1239|Firmicutes,4H9NP@91061|Bacilli,1ZBI1@1386|Bacillus	2|Bacteria	F	phosphorylase	pdp	GO:0003674,GO:0003824,GO:0004645,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0009032,GO:0016740,GO:0016757,GO:0016758,GO:0016763,GO:0044424,GO:0044444,GO:0044464	2.4.2.2,2.4.2.4	ko:K00756,ko:K00758	ko00240,ko00983,ko01100,ko05219,map00240,map00983,map01100,map05219	-	R01570,R01876,R02296,R02484,R08222,R08230	RC00063	ko00000,ko00001,ko01000	-	-	iHN637.CLJU_RS08925	Glycos_trans_3N,Glycos_transf_3,PYNP_C
BSU_39410	224308.BSU39410	1.92e-263	724.0	COG1972@1|root,COG1972@2|Bacteria,1TRSK@1239|Firmicutes,4HA8N@91061|Bacilli,1ZAW2@1386|Bacillus	2|Bacteria	F	Belongs to the concentrative nucleoside transporter (CNT) (TC 2.A.41) family	nupC	GO:0003674,GO:0005215,GO:0005337,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0015075,GO:0015077,GO:0015078,GO:0015212,GO:0015213,GO:0015214,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015506,GO:0015672,GO:0015858,GO:0015861,GO:0015862,GO:0015864,GO:0015931,GO:0015932,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0022890,GO:0031224,GO:0031226,GO:0034220,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0072531,GO:0098655,GO:0098660,GO:0098662,GO:1901264,GO:1901505,GO:1901642,GO:1902600	-	ko:K03317,ko:K11535,ko:K16323	-	-	-	-	ko00000,ko02000	2.A.41,2.A.41.1	-	iYO844.BSU39410	Gate,Nucleos_tra2_C,Nucleos_tra2_N
BSU_39420	224308.BSU39420	1.44e-150	424.0	COG0274@1|root,COG0274@2|Bacteria,1TPAJ@1239|Firmicutes,4HAAJ@91061|Bacilli,1ZCZ6@1386|Bacillus	2|Bacteria	F	Catalyzes a reversible aldol reaction between acetaldehyde and D-glyceraldehyde 3-phosphate to generate 2-deoxy- D-ribose 5-phosphate	deoC	GO:0003674,GO:0003824,GO:0004139,GO:0005975,GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009117,GO:0009166,GO:0009262,GO:0009264,GO:0009987,GO:0016052,GO:0016829,GO:0016830,GO:0016832,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0046434,GO:0046483,GO:0046700,GO:0055086,GO:0071704,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901575,GO:1901576	4.1.2.4	ko:K01619	ko00030,map00030	-	R01066	RC00436,RC00437	ko00000,ko00001,ko01000	-	-	iYO844.BSU39420	DeoC
BSU_39430	224308.BSU39430	4.26e-222	612.0	COG2390@1|root,COG2390@2|Bacteria,1TPUB@1239|Firmicutes,4HCAR@91061|Bacilli,1ZD4S@1386|Bacillus	2|Bacteria	K	COG2390 Transcriptional regulator, contains sigma factor-related N-terminal domain	deoR	GO:0003674,GO:0005488,GO:0005515,GO:0042802	-	ko:K05346	-	-	-	-	ko00000,ko03000	-	-	-	HTH_23,HTH_24,HTH_Crp_2,MarR_2,Sigma70_r4,Sugar-bind
BSU_39440	224308.BSU39440	9.11e-198	548.0	2DBB1@1|root,2Z854@2|Bacteria,1TT9P@1239|Firmicutes,4HDSP@91061|Bacilli,1ZEVA@1386|Bacillus	2|Bacteria	S	Domain of Unknown Function (DUF1206)	yxxB	-	-	-	-	-	-	-	-	-	-	-	DUF1206
BSU_39450	224308.BSU39450	4.86e-259	711.0	COG3192@1|root,COG3192@2|Bacteria,1TNZF@1239|Firmicutes,4HAQ8@91061|Bacilli,1ZCSJ@1386|Bacillus	2|Bacteria	E	Ethanolamine utilisation protein, EutH	eutH	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K04023	-	-	-	-	ko00000	-	-	iYO844.BSU39450	EutH
BSU_39460	224308.BSU39460	0.0	880.0	COG2079@1|root,COG2079@2|Bacteria,1TSD7@1239|Firmicutes,4HFIN@91061|Bacilli,1ZR1G@1386|Bacillus	2|Bacteria	S	MmgE/PrpD family	yxeQ	GO:0003674,GO:0003824,GO:0006082,GO:0006629,GO:0006631,GO:0008150,GO:0008152,GO:0009987,GO:0016829,GO:0016835,GO:0016836,GO:0016999,GO:0017144,GO:0019541,GO:0019679,GO:0019752,GO:0032787,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0046459,GO:0047547,GO:0071704	-	-	-	-	-	-	-	-	-	-	MmgE_PrpD
BSU_39470	224308.BSU39470	5.21e-275	752.0	COG1473@1|root,COG1473@2|Bacteria,1TPD7@1239|Firmicutes,4H9WQ@91061|Bacilli,1ZB09@1386|Bacillus	2|Bacteria	E	hydrolase activity	yxeP	GO:0003674,GO:0003824,GO:0006082,GO:0006520,GO:0006553,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009066,GO:0009067,GO:0009085,GO:0009089,GO:0009987,GO:0016053,GO:0016787,GO:0016810,GO:0016811,GO:0019213,GO:0019752,GO:0019877,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0046451,GO:0050118,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	3.5.1.47	ko:K05823,ko:K21613	ko00300,ko01100,ko01110,ko01230,map00300,map01100,map01110,map01230	M00525	R02733	RC00064,RC00300	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	M20_dimer,Peptidase_M20
BSU_39480	224308.BSU39480	4.8e-171	478.0	COG1126@1|root,COG1126@2|Bacteria,1TNYD@1239|Firmicutes,4H9WY@91061|Bacilli,1ZDVK@1386|Bacillus	2|Bacteria	P	ABC transporter, ATP-binding protein	yxeO	-	3.6.3.21	ko:K02028,ko:K10008,ko:K10010,ko:K16960,ko:K16963	ko02010,map02010	M00233,M00234,M00236,M00585,M00586	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.3,3.A.1.3.10,3.A.1.3.13,3.A.1.3.14,3.A.1.3.9	-	-	ABC_tran
BSU_39490	224308.BSU39490	1.81e-149	421.0	COG0765@1|root,COG0765@2|Bacteria,1TQ43@1239|Firmicutes,4HCZV@91061|Bacilli,1ZESX@1386|Bacillus	2|Bacteria	P	COG0765 ABC-type amino acid transport system, permease component	yxeN	GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006865,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015171,GO:0015318,GO:0015711,GO:0015849,GO:0016020,GO:0022857,GO:0034220,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0098656,GO:1903825,GO:1905039	-	ko:K10009,ko:K16961,ko:K16962	ko02010,map02010	M00234,M00586	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.3,3.A.1.3.10,3.A.1.3.14	-	-	BPD_transp_1
BSU_39500	224308.BSU39500	4.3e-186	517.0	COG0834@1|root,COG0834@2|Bacteria,1TR13@1239|Firmicutes,4HNTP@91061|Bacilli,1ZFES@1386|Bacillus	2|Bacteria	M	Belongs to the bacterial solute-binding protein 3 family	yxeM	-	-	ko:K02424,ko:K16956,ko:K16957,ko:K16961	ko02010,map02010	M00234,M00585,M00586	-	-	ko00000,ko00001,ko00002,ko02000,ko02035	3.A.1.3,3.A.1.3.10,3.A.1.3.13,3.A.1.3.14	-	-	SBP_bac_3
BSU_39510	224308.BSU39510	1.54e-121	346.0	COG0454@1|root,COG0456@2|Bacteria,1V9FA@1239|Firmicutes,4HJ4W@91061|Bacilli,1ZEY7@1386|Bacillus	2|Bacteria	K	COG0454 Histone acetyltransferase HPA2 and related acetyltransferases	yxeL	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1,Acetyltransf_10
BSU_39520	224308.BSU39520	0.0	884.0	COG2141@1|root,COG2141@2|Bacteria,1TQZ0@1239|Firmicutes,4HAF9@91061|Bacilli,1ZBUG@1386|Bacillus	2|Bacteria	C	COG2141 Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases	yxeK	-	-	-	-	-	-	-	-	-	-	-	Bac_luciferase
BSU_39540	224308.BSU39540	2.17e-243	667.0	COG3049@1|root,COG3049@2|Bacteria,1TPZS@1239|Firmicutes,4HEQ3@91061|Bacilli,1ZM5U@1386|Bacillus	2|Bacteria	M	Linear amide C-N hydrolases, choloylglycine hydrolase family	cbh	-	3.5.1.24	ko:K01442	ko00120,ko00121,ko01100,map00120,map00121,map01100	-	R02797,R03975,R03977,R04486,R04487,R05835	RC00090,RC00096	ko00000,ko00001,ko01000	-	-	-	CBAH
BSU_39550	224308.BSU39550	1.4e-194	539.0	COG0561@1|root,COG0561@2|Bacteria,1TR16@1239|Firmicutes,4HCZ6@91061|Bacilli,1ZCPY@1386|Bacillus	2|Bacteria	S	hydrolases of the HAD superfamily	yidA	GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019203,GO:0042578,GO:0043167,GO:0043169,GO:0044237,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0050308	-	-	-	-	-	-	-	-	-	-	Hydrolase_3
